n,terminal,wtime,count,index,ru_idrss,ru_inblock,ru_isrss,ru_ixrss,ru_majflt,ru_maxrss,ru_minflt,ru_msgrcv,ru_msgsnd,ru_nivcsw,ru_nsignals,ru_nswap,ru_nvcsw,ru_oublock,ru_stime,ru_utime
403,xfce4-terminal,0.9359,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40604,6049,0,0,153,0,0,35775,0,0.418907,0.722497
404,xfce4-terminal,0.948358,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40524,6064,0,0,181,0,0,32579,0,0.407259,0.7471939999999999
405,xfce4-terminal,0.946819,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40524,6033,0,0,1098,0,0,34307,0,0.428336,0.729082
406,xfce4-terminal,0.932912,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40704,6062,0,0,283,0,0,33516,0,0.39261599999999997,0.751435
407,xfce4-terminal,0.933054,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40368,6049,0,0,123,0,0,33449,0,0.39646699999999996,0.744217
408,xfce4-terminal,0.94759,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40368,6063,0,0,2554,0,0,33946,0,0.42095899999999997,0.739304
409,xfce4-terminal,0.934993,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40660,6041,0,0,194,0,0,33948,0,0.399872,0.754599
410,xfce4-terminal,0.943672,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40264,6040,0,0,587,0,0,32577,0,0.38245399999999996,0.764953
411,xfce4-terminal,0.937595,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40576,6037,0,0,439,0,0,33395,0,0.39252299999999996,0.751672
412,xfce4-terminal,0.948553,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40120,6035,0,0,307,0,0,34155,0,0.41067499999999996,0.752227
413,xfce4-terminal,0.941239,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40244,6027,0,0,4420,0,0,34058,0,0.41977899999999996,0.732441
414,xfce4-terminal,0.940647,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40600,6061,0,0,386,0,0,32777,0,0.400169,0.747853
415,xfce4-terminal,0.946505,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40704,6046,0,0,417,0,0,35872,0,0.41445899999999997,0.753617
416,xfce4-terminal,0.934868,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40520,6045,0,0,202,0,0,34709,0,0.375864,0.7706069999999999
417,xfce4-terminal,0.934934,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40184,6040,0,0,205,0,0,34692,0,0.404781,0.7373919999999999
418,xfce4-terminal,0.950149,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40240,6040,0,0,360,0,0,34070,0,0.405842,0.747147
419,xfce4-terminal,0.933573,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40108,6019,0,0,296,0,0,34506,0,0.410678,0.7363139999999999
420,xfce4-terminal,0.93594,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40368,6038,0,0,320,0,0,34284,0,0.421037,0.7330829999999999
421,xfce4-terminal,0.962787,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40028,6037,0,0,170,0,0,35112,0,0.431751,0.754471
422,xfce4-terminal,0.937196,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40208,6032,0,0,2682,0,0,33570,0,0.424633,0.725026
423,xfce4-terminal,0.937695,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40280,6038,0,0,159,0,0,33820,0,0.39546499999999996,0.75437
424,xfce4-terminal,0.946866,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40652,6052,0,0,604,0,0,33682,0,0.404524,0.7518389999999999
425,xfce4-terminal,0.950554,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40484,6027,0,0,169,0,0,36291,0,0.443866,0.7250829999999999
426,xfce4-terminal,0.932248,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40632,6047,0,0,301,0,0,32342,0,0.400096,0.747006
427,xfce4-terminal,0.941032,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40532,6048,0,0,120,0,0,34185,0,0.416469,0.730916
428,xfce4-terminal,0.950846,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40056,6027,0,0,275,0,0,34958,0,0.421574,0.753209
429,xfce4-terminal,0.937969,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40120,6028,0,0,96,0,0,33304,0,0.405474,0.739915
430,xfce4-terminal,0.956659,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40584,6049,0,0,880,0,0,33187,0,0.377762,0.7820199999999999
431,xfce4-terminal,0.957845,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40392,6059,0,0,378,0,0,35401,0,0.425981,0.745277
432,xfce4-terminal,0.939794,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40676,6042,0,0,1456,0,0,32371,0,0.390709,0.75301
433,xfce4-terminal,0.941782,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40568,6110,0,0,263,0,0,32634,0,0.392098,0.75774
434,xfce4-terminal,0.946224,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40264,6017,0,0,659,0,0,36276,0,0.410115,0.747842
435,xfce4-terminal,0.93316,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40512,6073,0,0,242,0,0,32992,0,0.381044,0.7600819999999999
436,xfce4-terminal,0.95141,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40504,6042,0,0,793,0,0,34294,0,0.396779,0.766357
437,xfce4-terminal,0.940989,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40264,6045,0,0,120,0,0,34882,0,0.428153,0.72871
438,xfce4-terminal,0.944008,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40500,6083,0,0,218,0,0,33864,0,0.419483,0.735474
439,xfce4-terminal,0.94315,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40516,6043,0,0,130,0,0,34331,0,0.40581999999999996,0.7454959999999999
440,xfce4-terminal,0.938973,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,39788,6055,0,0,314,0,0,35391,0,0.433946,0.716679
441,xfce4-terminal,0.937202,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40732,6069,0,0,194,0,0,34274,0,0.387741,0.7635649999999999
442,xfce4-terminal,0.956235,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40464,6008,0,0,574,0,0,34218,0,0.42910099999999995,0.7529319999999999
443,xfce4-terminal,0.947045,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40404,6024,0,0,144,0,0,34233,0,0.40387,0.7573989999999999
444,xfce4-terminal,0.955782,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40524,6035,0,0,574,0,0,33556,0,0.42163599999999996,0.7470669999999999
445,xfce4-terminal,0.938213,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40576,6050,0,0,234,0,0,33547,0,0.38482299999999997,0.7659509999999999
446,xfce4-terminal,0.938577,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,39924,6044,0,0,223,0,0,33358,0,0.413157,0.738518
447,xfce4-terminal,0.948831,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40576,6017,0,0,185,0,0,35643,0,0.375857,0.787181
448,xfce4-terminal,0.945147,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40456,6035,0,0,141,0,0,33063,0,0.370523,0.781296
449,xfce4-terminal,0.939938,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40364,6070,0,0,188,0,0,33498,0,0.39757899999999996,0.749714
450,xfce4-terminal,0.939616,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40252,6051,0,0,761,0,0,33314,0,0.389849,0.761057
451,xfce4-terminal,0.945177,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40616,6052,0,0,402,0,0,34034,0,0.424969,0.73561
452,xfce4-terminal,0.936056,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40080,6048,0,0,606,0,0,34509,0,0.410998,0.731525
453,xfce4-terminal,0.936358,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40536,6032,0,0,261,0,0,34872,0,0.408032,0.738371
454,xfce4-terminal,0.952669,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40008,6039,0,0,846,0,0,35633,0,0.393215,0.764129
455,xfce4-terminal,0.929128,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40676,6090,0,0,157,0,0,31971,0,0.38986699999999996,0.751788
456,xfce4-terminal,0.951834,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40556,6050,0,0,189,0,0,35082,0,0.400897,0.752444
457,xfce4-terminal,0.930792,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40688,6039,0,0,254,0,0,32563,0,0.38088099999999997,0.75486
458,xfce4-terminal,0.936348,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40832,6088,0,0,143,0,0,33072,0,0.403887,0.7388279999999999
459,xfce4-terminal,0.945939,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40608,6041,0,0,282,0,0,34466,0,0.398454,0.763838
460,xfce4-terminal,0.942591,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40716,6026,0,0,563,0,0,34065,0,0.38923199999999997,0.766353
461,xfce4-terminal,0.945452,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40276,6044,0,0,210,0,0,33623,0,0.39905399999999996,0.765466
462,xfce4-terminal,0.941927,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40476,6054,0,0,172,0,0,34495,0,0.400412,0.7437849999999999
463,xfce4-terminal,0.939206,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40176,6045,0,0,1292,0,0,32821,0,0.400317,0.754695
464,xfce4-terminal,0.945372,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40416,6035,0,0,238,0,0,32859,0,0.40327399999999997,0.7630669999999999
465,xfce4-terminal,0.937985,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40172,6011,0,0,133,0,0,33869,0,0.395613,0.7606529999999999
466,xfce4-terminal,0.941901,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40116,6047,0,0,904,0,0,32752,0,0.38743299999999997,0.760671
467,xfce4-terminal,0.939033,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40624,6070,0,0,176,0,0,34754,0,0.400823,0.7484419999999999
468,xfce4-terminal,0.934256,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40544,6058,0,0,132,0,0,32833,0,0.379691,0.765443
469,xfce4-terminal,0.955489,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40136,6031,0,0,1833,0,0,33517,0,0.424475,0.737162
470,xfce4-terminal,0.941056,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40356,6051,0,0,131,0,0,35458,0,0.403416,0.7428279999999999
471,xfce4-terminal,0.945102,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40156,6030,0,0,2077,0,0,33352,0,0.40626399999999996,0.749958
472,xfce4-terminal,0.937415,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40480,6036,0,0,202,0,0,34520,0,0.388617,0.762204
473,xfce4-terminal,0.941757,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40664,6037,0,0,290,0,0,34391,0,0.411059,0.7437159999999999
474,xfce4-terminal,0.938344,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40428,6042,0,0,190,0,0,32924,0,0.385547,0.7660359999999999
475,xfce4-terminal,0.935085,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40044,6039,0,0,215,0,0,33890,0,0.391202,0.758855
476,xfce4-terminal,0.931004,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,39860,6067,0,0,252,0,0,32979,0,0.398209,0.737514
477,xfce4-terminal,0.953871,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40088,6008,0,0,191,0,0,33800,0,0.42084099999999997,0.748219
478,xfce4-terminal,0.963772,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,39920,6039,0,0,316,0,0,34158,0,0.416909,0.757714
479,xfce4-terminal,0.956061,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40596,6047,0,0,108,0,0,32834,0,0.400427,0.7645799999999999
480,xfce4-terminal,0.947842,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40592,6045,0,0,230,0,0,34152,0,0.40395899999999996,0.7546069999999999
481,xfce4-terminal,0.975262,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40368,6017,0,0,239,0,0,33946,0,0.415687,0.762741
482,xfce4-terminal,0.951816,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40040,6020,0,0,354,0,0,32811,0,0.39027599999999996,0.7689239999999999
483,xfce4-terminal,0.949992,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,39872,6044,0,0,184,0,0,32799,0,0.396964,0.7580549999999999
484,xfce4-terminal,0.960554,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40540,6047,0,0,680,0,0,32414,0,0.398302,0.7640049999999999
485,xfce4-terminal,0.958559,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40584,6030,0,0,662,0,0,34448,0,0.40668699999999997,0.763416
486,xfce4-terminal,0.956178,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40184,6049,0,0,451,0,0,32503,0,0.394902,0.768299
487,xfce4-terminal,1.025237,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40464,6057,0,0,268,0,0,35259,0,0.40942799999999996,0.783596
488,xfce4-terminal,0.897033,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,39860,6033,0,0,16,0,0,37245,0,0.42177299999999995,0.720718
489,xfce4-terminal,0.873851,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,39828,6045,0,0,14,0,0,35362,0,0.39120499999999997,0.711468
490,xfce4-terminal,0.883696,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,39792,6032,0,0,12,0,0,36204,0,0.401088,0.7204539999999999
491,xfce4-terminal,0.896873,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40280,6104,0,0,1362,0,0,33026,0,0.39852499999999996,0.725942
492,xfce4-terminal,0.875497,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40276,6058,0,0,313,0,0,32438,0,0.41236999999999996,0.691028
493,xfce4-terminal,0.869974,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,39224,6040,0,0,27,0,0,33411,0,0.381067,0.71793
494,xfce4-terminal,0.898204,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,40116,6064,0,0,33,0,0,35690,0,0.389321,0.738119
495,xfce4-terminal,0.916128,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40520,6076,0,0,49,0,0,36250,0,0.403173,0.738653
496,xfce4-terminal,0.902494,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40452,6066,0,0,22,0,0,33535,0,0.38726299999999997,0.748825
497,xfce4-terminal,0.918852,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,39832,6087,0,0,232,0,0,32703,0,0.419537,0.7275729999999999
498,xfce4-terminal,0.951136,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,40336,6084,0,0,1654,0,0,32372,0,0.41093199999999996,0.76055
499,xfce4-terminal,0.943101,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,40796,6196,0,0,190,0,0,31953,0,0.37826,0.787092
500,mlterm,1.351993,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,11092,1043,0,0,592,0,0,463,8,0.24226699999999998,1.440386
501,mlterm,1.334824,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,11012,1042,0,0,1051,0,0,456,8,0.251226,1.4141979999999998
502,mlterm,1.352197,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,11028,1038,0,0,293,0,0,456,8,0.241746,1.432164
503,mlterm,1.342985,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,11020,1039,0,0,286,0,0,457,8,0.23068,1.4339119999999999
504,mlterm,1.366454,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,11100,1050,0,0,2287,0,0,467,8,0.23926,1.439033
505,mlterm,1.3553,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,10996,1042,0,0,754,0,0,459,8,0.259144,1.418919
506,mlterm,1.340424,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,10908,1044,0,0,1074,0,0,456,8,0.241276,1.427448
507,mlterm,1.35356,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,11156,1048,0,0,1781,0,0,481,8,0.24436,1.429382
508,mlterm,1.357221,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,11088,1047,0,0,793,0,0,456,8,0.23732299999999998,1.433749
509,mlterm,1.363931,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,10984,1044,0,0,248,0,0,465,8,0.243219,1.440031
510,mlterm,1.357328,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,11076,1044,0,0,235,0,0,460,8,0.22952899999999998,1.444834
511,mlterm,1.372905,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,10992,1040,0,0,747,0,0,460,8,0.25451999999999997,1.4359739999999999
512,mlterm,1.335859,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,11152,1046,0,0,612,0,0,468,8,0.258177,1.4098
513,mlterm,1.343912,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,10988,1039,0,0,322,0,0,458,8,0.24914799999999998,1.421735
514,mlterm,1.357433,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,10976,1043,0,0,632,0,0,461,8,0.236868,1.434987
515,mlterm,1.335019,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,11092,1044,0,0,530,0,0,454,8,0.249019,1.410397
516,mlterm,1.366775,<built-in method count of resource.struct_rusage object at 0x7f136921d258>,<built-in method index of resource.struct_rusage object at 0x7f136921d258>,0,0,0,0,0,10952,1045,0,0,1354,0,0,454,8,0.25892,1.435465
517,mlterm,1.343336,<built-in method count of resource.struct_rusage object at 0x7f136921d1a8>,<built-in method index of resource.struct_rusage object at 0x7f136921d1a8>,0,0,0,0,0,10964,1042,0,0,120,0,0,463,8,0.23390899999999998,1.436649
518,mlterm,1.346564,<built-in method count of resource.struct_rusage object at 0x7f136921d0f8>,<built-in method index of resource.struct_rusage object at 0x7f136921d0f8>,0,0,0,0,0,11112,1050,0,0,1395,0,0,465,8,0.257001,1.417104
