n,terminal,wtime,count,index,ru_idrss,ru_inblock,ru_isrss,ru_ixrss,ru_majflt,ru_maxrss,ru_minflt,ru_msgrcv,ru_msgsnd,ru_nivcsw,ru_nsignals,ru_nswap,ru_nvcsw,ru_oublock,ru_stime,ru_utime
199,pterm,0.945049,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,20096,2036,0,0,224,0,0,1333,0,0.246935,1.011436
200,terminator,1.174449,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60792,16193,0,0,66,0,0,36011,0,0.448714,0.954213
201,terminator,1.190799,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,59020,15888,0,0,84,0,0,38897,0,0.46361199999999997,0.963132
202,terminator,1.185186,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,61132,16206,0,0,4479,0,0,34196,0,0.431811,0.979536
203,terminator,1.189659,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,59088,15777,0,0,94,0,0,36638,0,0.43766099999999997,0.983054
204,terminator,1.185346,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,58896,15687,0,0,85,0,0,37466,0,0.433401,0.9799559999999999
205,terminator,1.172179,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,60780,16231,0,0,69,0,0,35963,0,0.433131,0.972347
206,terminator,1.174332,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60700,16263,0,0,69,0,0,33786,0,0.440457,0.957687
207,terminator,1.180586,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,61088,16196,0,0,79,0,0,34326,0,0.467645,0.942778
208,terminator,1.188682,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,59080,15743,0,0,83,0,0,37064,0,0.45886699999999997,0.965549
209,terminator,1.177845,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,61132,16250,0,0,65,0,0,37098,0,0.449009,0.95802
210,terminator,1.183471,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60856,16191,0,0,61,0,0,35610,0,0.439672,0.973918
211,terminator,1.189319,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,58880,15801,0,0,62,0,0,37073,0,0.455041,0.9627709999999999
212,terminator,1.181134,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,61196,16263,0,0,76,0,0,36032,0,0.453611,0.9622499999999999
213,terminator,1.189504,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,58844,15837,0,0,169,0,0,31281,0,0.47431199999999996,0.9600369999999999
214,terminator,1.167743,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,61076,16223,0,0,228,0,0,35084,0,0.437849,0.958824
215,terminator,1.186484,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,58812,15729,0,0,101,0,0,37664,0,0.470609,0.9527859999999999
216,terminator,1.187903,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60728,16219,0,0,91,0,0,35102,0,0.464661,0.9650029999999999
217,terminator,1.188537,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,60676,16720,0,0,86,0,0,36547,0,0.461118,0.9625819999999999
218,terminator,1.165914,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60556,16265,0,0,75,0,0,35758,0,0.45078799999999997,0.9454629999999999
219,terminator,1.183887,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,59216,15737,0,0,88,0,0,36278,0,0.46690099999999995,0.95266
220,terminator,1.178465,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,61028,16273,0,0,101,0,0,39405,0,0.449215,0.9509639999999999
221,terminator,1.198592,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60668,16187,0,0,98,0,0,35905,0,0.46438199999999996,0.971055
222,terminator,1.177919,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,58952,15698,0,0,110,0,0,36129,0,0.459368,0.948507
223,terminator,1.173205,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,60660,16254,0,0,98,0,0,35460,0,0.47235,0.933997
224,terminator,1.180538,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,59168,15777,0,0,79,0,0,36181,0,0.464338,0.946166
225,terminator,1.198924,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,59208,15746,0,0,87,0,0,37462,0,0.440729,0.98266
226,terminator,1.183343,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,60796,16217,0,0,101,0,0,32963,0,0.414039,1.008718
227,terminator,1.182183,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60436,16190,0,0,95,0,0,37531,0,0.451438,0.965059
228,terminator,1.175404,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60576,16296,0,0,88,0,0,37752,0,0.457157,0.943622
229,terminator,1.174781,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,60856,16176,0,0,67,0,0,35996,0,0.438544,0.9605769999999999
230,terminator,1.182279,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,58752,15733,0,0,96,0,0,37829,0,0.45417199999999996,0.953263
231,terminator,1.178949,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,58956,15795,0,0,80,0,0,36996,0,0.484822,0.9337759999999999
232,terminator,1.180619,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,60836,16290,0,0,60,0,0,36289,0,0.446636,0.965711
233,terminator,1.183715,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60988,16230,0,0,96,0,0,36558,0,0.430996,0.9900479999999999
234,terminator,1.181038,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,59176,15721,0,0,95,0,0,36245,0,0.457248,0.944753
235,terminator,1.189439,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,60748,16204,0,0,91,0,0,33256,0,0.44272599999999995,0.983467
236,terminator,1.184597,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,59072,15782,0,0,91,0,0,36194,0,0.45236,0.9652839999999999
237,terminator,1.188543,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,59056,15700,0,0,87,0,0,35391,0,0.46512,0.961046
238,terminator,1.185836,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,60792,16239,0,0,100,0,0,35844,0,0.47453799999999996,0.947124
239,terminator,1.179303,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,61100,16234,0,0,130,0,0,35459,0,0.453735,0.9612179999999999
240,terminator,1.167991,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,61288,16249,0,0,87,0,0,35772,0,0.438982,0.960974
241,terminator,1.180155,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,58848,15763,0,0,88,0,0,36710,0,0.440609,0.974696
242,terminator,1.182524,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,58852,15727,0,0,97,0,0,36168,0,0.485156,0.931317
243,terminator,1.178633,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60836,16245,0,0,85,0,0,35541,0,0.427969,0.984385
244,terminator,1.189481,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,58736,15728,0,0,70,0,0,37181,0,0.466707,0.950896
245,terminator,1.168157,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60788,16272,0,0,75,0,0,36443,0,0.435315,0.967954
246,terminator,1.18789,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,59196,15715,0,0,82,0,0,37957,0,0.455258,0.96417
247,terminator,1.169416,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,60620,16260,0,0,69,0,0,34029,0,0.443227,0.9499799999999999
248,terminator,1.168127,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60640,16225,0,0,96,0,0,36990,0,0.430477,0.963629
249,terminator,1.183622,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,59020,15735,0,0,353,0,0,36021,0,0.44340599999999997,0.9631099999999999
250,terminator,1.172095,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,60472,16439,0,0,78,0,0,36437,0,0.438289,0.959359
251,terminator,1.186109,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60792,16232,0,0,2130,0,0,35904,0,0.444044,0.9624889999999999
252,terminator,1.183208,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,58880,15696,0,0,87,0,0,37035,0,0.457844,0.958461
253,terminator,1.183125,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,59220,15704,0,0,101,0,0,36267,0,0.432004,0.9763959999999999
254,terminator,1.173416,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60792,16288,0,0,76,0,0,34726,0,0.46413099999999996,0.9450959999999999
255,terminator,1.191707,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,58588,15681,0,0,99,0,0,37117,0,0.474427,0.958892
256,terminator,1.182107,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,58956,15861,0,0,78,0,0,35783,0,0.452993,0.953491
257,terminator,1.174114,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,59296,15762,0,0,80,0,0,37510,0,0.442534,0.9692949999999999
258,terminator,1.181325,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60804,16319,0,0,96,0,0,36933,0,0.434884,0.966094
259,terminator,1.18896,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,58804,15772,0,0,58,0,0,39265,0,0.44110299999999997,0.9792059999999999
260,terminator,1.181505,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60732,16192,0,0,62,0,0,35930,0,0.455742,0.9627739999999999
261,terminator,1.179368,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60464,16268,0,0,88,0,0,38602,0,0.46524099999999996,0.943583
262,terminator,1.178931,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,61132,16243,0,0,95,0,0,36796,0,0.42929999999999996,0.9794849999999999
263,terminator,1.17496,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60456,16217,0,0,85,0,0,34673,0,0.444355,0.9579519999999999
264,terminator,1.186109,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,59136,15715,0,0,99,0,0,37350,0,0.47046499999999997,0.95343
265,terminator,1.187053,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,59352,15715,0,0,102,0,0,36729,0,0.447098,0.960363
266,terminator,1.173914,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60884,16299,0,0,253,0,0,34567,0,0.43129,0.9679319999999999
267,terminator,1.179869,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60548,16212,0,0,88,0,0,38632,0,0.463512,0.947853
268,terminator,1.171713,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,61400,16234,0,0,87,0,0,35369,0,0.463899,0.93926
269,terminator,1.1908,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,58960,15694,0,0,69,0,0,37455,0,0.458169,0.9681219999999999
270,terminator,1.181424,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60408,16193,0,0,86,0,0,36906,0,0.441146,0.965144
271,terminator,1.182114,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,59388,15781,0,0,93,0,0,37952,0,0.456291,0.960156
272,terminator,1.184776,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60772,16188,0,0,76,0,0,37022,0,0.448189,0.96985
273,terminator,1.18454,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,58912,15678,0,0,113,0,0,37174,0,0.44193299999999996,0.975363
274,terminator,1.181758,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,59008,15783,0,0,76,0,0,35829,0,0.457526,0.966152
275,terminator,1.181582,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,61004,16466,0,0,55,0,0,35592,0,0.454851,0.9521299999999999
276,terminator,1.179447,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,58876,15768,0,0,95,0,0,37203,0,0.458489,0.954762
277,terminator,1.192753,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,58808,15735,0,0,100,0,0,32845,0,0.43806599999999996,1.004865
278,terminator,1.177585,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,61420,16275,0,0,85,0,0,38159,0,0.468663,0.9351069999999999
279,terminator,1.191222,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,58804,15749,0,0,92,0,0,36808,0,0.468045,0.9452959999999999
280,terminator,1.187505,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,58816,15798,0,0,87,0,0,37579,0,0.44040799999999997,0.975329
281,terminator,1.176909,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60660,16206,0,0,90,0,0,37892,0,0.461644,0.951967
282,terminator,1.173971,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60776,16156,0,0,55,0,0,36633,0,0.463281,0.944164
283,terminator,1.184428,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,60424,16285,0,0,94,0,0,35748,0,0.445115,0.971737
284,terminator,1.178411,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60820,16275,0,0,81,0,0,37430,0,0.459045,0.9501179999999999
285,terminator,1.175506,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60384,16233,0,0,73,0,0,35149,0,0.439725,0.961993
286,terminator,1.200736,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,58800,15747,0,0,88,0,0,35234,0,0.459165,0.982804
287,terminator,1.179401,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,61132,16191,0,0,91,0,0,36470,0,0.469898,0.945724
288,terminator,1.178298,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60852,16598,0,0,95,0,0,36068,0,0.44153299999999995,0.9722459999999999
289,terminator,1.1857,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,60996,16171,0,0,64,0,0,34735,0,0.487266,0.931889
290,terminator,1.184067,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60800,16331,0,0,109,0,0,36556,0,0.408999,0.98649
291,terminator,1.179024,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60792,16242,0,0,87,0,0,37077,0,0.461086,0.947878
292,terminator,1.186557,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,58828,15767,0,0,81,0,0,35654,0,0.450853,0.9594239999999999
293,terminator,1.182871,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,59260,15757,0,0,56,0,0,35286,0,0.44480899999999995,0.959472
294,terminator,1.180036,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,60596,16238,0,0,81,0,0,37867,0,0.46294199999999996,0.94807
295,terminator,1.184531,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,58900,15747,0,0,85,0,0,35928,0,0.469269,0.947171
296,terminator,1.183415,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60680,16209,0,0,102,0,0,35987,0,0.454978,0.9596439999999999
297,terminator,1.180149,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,59252,15777,0,0,417,0,0,36150,0,0.46384,0.9400229999999999
298,terminator,1.181748,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,61036,16236,0,0,96,0,0,37140,0,0.439366,0.974337
299,terminator,1.180835,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,60752,16243,0,0,89,0,0,36197,0,0.430541,0.9802909999999999
300,uxterm,2.434783,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,12404,3622,0,0,2958,0,0,2850,0,0.649227,0.9222429999999999
301,uxterm,2.400685,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,12104,3615,0,0,1170,0,0,2808,0,0.6759689999999999,0.934016
302,uxterm,2.384608,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,12152,3608,0,0,1168,0,0,2791,0,0.662625,0.9294819999999999
303,uxterm,2.408753,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,12236,3618,0,0,3008,0,0,2824,0,0.659378,0.926793
304,uxterm,2.402151,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,12056,3623,0,0,2907,0,0,2837,0,0.6561739999999999,0.92114
305,uxterm,2.444426,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,12168,3613,0,0,1738,0,0,2830,0,0.6647689999999999,0.9462959999999999
306,uxterm,2.451951,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,12380,3617,0,0,1036,0,0,2827,0,0.677844,0.9220379999999999
307,uxterm,2.427505,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,12164,3624,0,0,1362,0,0,2839,0,0.674356,0.902594
308,uxterm,2.366641,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,12060,3615,0,0,1595,0,0,2842,0,0.642092,0.9234279999999999
309,uxterm,2.398308,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,12100,3621,0,0,4084,0,0,2812,0,0.6821499999999999,0.886143
310,uxterm,2.447478,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,12076,3619,0,0,3533,0,0,2854,0,0.689028,0.910731
311,uxterm,2.432894,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,12060,3619,0,0,1582,0,0,2876,0,0.684394,0.900849
312,uxterm,2.397521,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,12100,3623,0,0,3019,0,0,2875,0,0.6695059999999999,0.895129
313,uxterm,2.417196,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,12392,3621,0,0,2222,0,0,2841,0,0.683294,0.8751709999999999
314,uxterm,2.445428,<built-in method count of resource.struct_rusage object at 0x7f332a0a1258>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1258>,0,0,0,0,0,12068,3619,0,0,4565,0,0,2844,0,0.662113,0.9322309999999999
315,uxterm,2.473269,<built-in method count of resource.struct_rusage object at 0x7f332a0a10f8>,<built-in method index of resource.struct_rusage object at 0x7f332a0a10f8>,0,0,0,0,0,12144,3629,0,0,3877,0,0,2885,0,0.65457,0.9514809999999999
316,uxterm,2.407727,<built-in method count of resource.struct_rusage object at 0x7f332a0a1308>,<built-in method index of resource.struct_rusage object at 0x7f332a0a1308>,0,0,0,0,0,12100,3622,0,0,1524,0,0,2852,0,0.6616909999999999,0.880443
