n,terminal,wtime,count,index,ru_idrss,ru_inblock,ru_isrss,ru_ixrss,ru_majflt,ru_maxrss,ru_minflt,ru_msgrcv,ru_msgsnd,ru_nivcsw,ru_nsignals,ru_nswap,ru_nvcsw,ru_oublock,ru_stime,ru_utime
225,terminator,1.098846,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58336,14447,0,0,93,0,0,32455,1184,0.364,0.9239999999999999
226,terminator,1.112581,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57948,14432,0,0,170,0,0,34363,1184,0.512,0.7959999999999999
227,terminator,1.101142,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58072,14465,0,0,92,0,0,33642,1184,0.416,0.876
228,terminator,1.096702,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57852,14443,0,0,93,0,0,31811,1184,0.39199999999999996,0.8959999999999999
229,terminator,1.108778,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58268,14508,0,0,98,0,0,34365,1184,0.416,0.88
230,terminator,1.087032,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57964,14500,0,0,73,0,0,31713,1184,0.384,0.8999999999999999
231,terminator,1.099061,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,57872,14427,0,0,117,0,0,31858,1184,0.42,0.888
232,terminator,1.09259,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58040,14435,0,0,134,0,0,33012,1184,0.39599999999999996,0.892
233,terminator,1.090627,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58100,14476,0,0,69,0,0,32998,1184,0.376,0.9079999999999999
234,terminator,1.091243,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58352,14441,0,0,71,0,0,35143,1184,0.368,0.9159999999999999
235,terminator,1.097969,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58084,14488,0,0,140,0,0,32511,1184,0.428,0.868
236,terminator,1.08843,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57816,14557,0,0,98,0,0,32708,1184,0.39599999999999996,0.888
237,terminator,1.094877,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,57952,14448,0,0,135,0,0,30899,1184,0.428,0.864
238,terminator,1.093909,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57864,14451,0,0,77,0,0,33325,1184,0.39199999999999996,0.8959999999999999
239,terminator,1.108759,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58028,14443,0,0,116,0,0,33551,1184,0.364,0.94
240,terminator,1.08572,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57996,14437,0,0,76,0,0,33276,1184,0.39999999999999997,0.884
241,terminator,1.076028,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58068,14467,0,0,117,0,0,31268,1184,0.408,0.872
242,terminator,1.079594,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58296,14468,0,0,66,0,0,32725,1184,0.38,0.8999999999999999
243,terminator,1.087509,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,57844,14449,0,0,94,0,0,32614,1184,0.432,0.868
244,terminator,1.093177,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58500,14453,0,0,108,0,0,33146,1184,0.344,0.948
245,terminator,1.100225,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58204,14484,0,0,126,0,0,33386,1184,0.416,0.88
246,terminator,1.09048,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58224,14430,0,0,93,0,0,31998,1184,0.46399999999999997,0.832
247,terminator,1.075932,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58320,14452,0,0,78,0,0,34162,1184,0.40399999999999997,0.868
248,terminator,1.082751,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58212,14442,0,0,88,0,0,32104,1184,0.39599999999999996,0.884
249,terminator,1.089774,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58060,14463,0,0,76,0,0,33062,1184,0.39999999999999997,0.892
250,terminator,1.114754,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57956,14466,0,0,138,0,0,29240,1184,0.38,0.9279999999999999
251,terminator,1.083788,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58312,14465,0,0,81,0,0,35082,1184,0.39599999999999996,0.888
252,terminator,1.075519,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58072,14433,0,0,99,0,0,31582,1184,0.42,0.872
253,terminator,1.086556,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58008,14392,0,0,98,0,0,34517,1184,0.436,0.856
254,terminator,1.092652,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57892,14420,0,0,81,0,0,32132,1184,0.432,0.864
255,terminator,1.100578,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,57908,14438,0,0,91,0,0,33088,1184,0.432,0.868
256,terminator,1.082977,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57992,14416,0,0,82,0,0,33034,1184,0.36,0.9239999999999999
257,terminator,1.074144,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58004,14422,0,0,71,0,0,32770,1184,0.39599999999999996,0.88
258,terminator,1.082024,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58064,14442,0,0,82,0,0,32093,1184,0.416,0.864
259,terminator,1.084318,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58468,14456,0,0,78,0,0,31263,1184,0.384,0.8999999999999999
260,terminator,1.086916,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57852,14434,0,0,99,0,0,32548,1184,0.428,0.864
261,terminator,1.079422,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58188,14464,0,0,79,0,0,31942,1184,0.424,0.856
262,terminator,1.080946,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58116,14429,0,0,117,0,0,32252,1184,0.384,0.9039999999999999
263,terminator,1.084441,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58016,14434,0,0,82,0,0,30437,1184,0.436,0.852
264,terminator,1.123095,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58016,14449,0,0,130,0,0,33446,1184,0.428,0.884
265,terminator,1.094057,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58032,14427,0,0,98,0,0,34413,1184,0.408,0.88
266,terminator,1.097284,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57832,14450,0,0,72,0,0,35255,1184,0.42,0.884
267,terminator,1.084057,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,57768,14487,0,0,159,0,0,32727,1184,0.42,0.864
268,terminator,1.092467,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58100,14436,0,0,113,0,0,32642,1184,0.428,0.864
269,terminator,1.097064,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58532,14495,0,0,98,0,0,31998,1184,0.376,0.9199999999999999
270,terminator,1.0906,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57792,14432,0,0,88,0,0,32191,1184,0.432,0.864
271,terminator,1.084294,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,57908,14438,0,0,117,0,0,34288,1184,0.39599999999999996,0.88
272,terminator,1.084368,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58012,14463,0,0,75,0,0,31208,1184,0.428,0.872
273,terminator,1.08888,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58156,14458,0,0,74,0,0,32449,1184,0.416,0.876
274,terminator,1.083074,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58012,14462,0,0,80,0,0,32300,1184,0.372,0.9159999999999999
275,terminator,1.082411,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58180,14466,0,0,86,0,0,33155,1184,0.372,0.9079999999999999
276,terminator,1.100444,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57948,14495,0,0,76,0,0,34192,1184,0.436,0.864
277,terminator,1.080717,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58180,14452,0,0,107,0,0,32561,1184,0.372,0.9159999999999999
278,terminator,1.109558,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57808,14466,0,0,119,0,0,33314,1184,0.412,0.892
279,terminator,1.095933,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58228,14451,0,0,72,0,0,31231,1184,0.368,0.9279999999999999
280,terminator,1.082385,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58232,14550,0,0,110,0,0,30831,1184,0.38799999999999996,0.9079999999999999
281,terminator,1.092593,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58064,14447,0,0,88,0,0,34296,1184,0.46399999999999997,0.828
282,terminator,1.085869,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58048,14424,0,0,91,0,0,32607,1184,0.376,0.9079999999999999
283,terminator,1.096325,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58140,14445,0,0,91,0,0,32655,1184,0.42,0.884
284,terminator,1.080692,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57936,14426,0,0,93,0,0,31497,1184,0.412,0.884
285,terminator,1.088947,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,57992,14413,0,0,65,0,0,30074,1184,0.428,0.856
286,terminator,1.079461,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58264,14484,0,0,94,0,0,32235,1184,0.40399999999999997,0.884
287,terminator,1.080015,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58020,14456,0,0,125,0,0,31614,1184,0.38799999999999996,0.8999999999999999
288,terminator,1.079661,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58196,14462,0,0,94,0,0,33614,1184,0.39199999999999996,0.888
289,terminator,1.076818,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58304,14442,0,0,102,0,0,33517,1184,0.436,0.844
290,terminator,1.083765,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57872,14428,0,0,82,0,0,34257,1184,0.376,0.9159999999999999
291,terminator,1.105286,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58028,14521,0,0,178,0,0,31380,1184,0.46399999999999997,0.852
292,terminator,1.086385,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58180,14447,0,0,83,0,0,32605,1184,0.444,0.84
293,terminator,1.090499,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58228,14482,0,0,90,0,0,31746,1184,0.39599999999999996,0.892
294,terminator,1.102637,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58112,14479,0,0,174,0,0,34363,1184,0.428,0.864
295,terminator,1.088891,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58048,14463,0,0,101,0,0,31451,1184,0.436,0.844
296,terminator,1.099169,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,57912,14456,0,0,103,0,0,32502,1184,0.39999999999999997,0.892
297,terminator,1.092683,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58244,14470,0,0,83,0,0,34014,1184,0.408,0.876
298,terminator,1.080624,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,58108,14460,0,0,77,0,0,32515,1184,0.344,0.9359999999999999
299,terminator,1.095595,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,58000,14439,0,0,101,0,0,31361,1184,0.428,0.868
300,uxterm,1.308011,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12716,3330,0,0,521,0,0,1536,8,0.604,0.996
301,uxterm,1.306497,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12652,3317,0,0,689,0,0,1531,8,0.7,0.9079999999999999
302,uxterm,1.284988,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12556,3319,0,0,552,0,0,1533,8,0.62,0.964
303,uxterm,1.314965,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12556,3323,0,0,1381,0,0,1527,8,0.624,0.984
304,uxterm,1.299246,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12676,3324,0,0,583,0,0,1537,8,0.6679999999999999,0.9279999999999999
305,uxterm,1.305639,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12560,3320,0,0,765,0,0,1539,8,0.6679999999999999,0.94
306,uxterm,1.304523,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12368,3306,0,0,1570,0,0,1533,8,0.588,1.016
307,uxterm,1.303392,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12612,3323,0,0,492,0,0,1531,8,0.6,1.004
308,uxterm,1.292007,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12752,3318,0,0,770,0,0,1531,8,0.564,1.032
309,uxterm,1.304775,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12696,3331,0,0,507,0,0,1527,8,0.608,0.996
310,uxterm,1.318084,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12504,3315,0,0,748,0,0,1528,8,0.572,1.052
311,uxterm,1.305987,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12648,3319,0,0,751,0,0,1534,8,0.568,1.036
312,uxterm,1.306072,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12580,3323,0,0,831,0,0,1540,8,0.612,0.992
313,uxterm,1.295198,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12536,3318,0,0,758,0,0,1544,8,0.5519999999999999,1.048
314,uxterm,1.304829,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12696,3319,0,0,866,0,0,1531,8,0.704,0.8999999999999999
315,uxterm,1.314566,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12724,3331,0,0,899,0,0,1521,8,0.596,1.016
316,uxterm,1.293571,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12616,3316,0,0,686,0,0,1532,8,0.6679999999999999,0.9239999999999999
317,uxterm,1.280098,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12548,3318,0,0,875,0,0,1534,8,0.592,0.992
318,uxterm,1.281065,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12648,3324,0,0,726,0,0,1535,8,0.568,1.032
319,uxterm,1.328626,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12688,3329,0,0,681,0,0,1529,8,0.696,0.9239999999999999
320,uxterm,1.318583,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12616,3318,0,0,876,0,0,1537,8,0.608,1.004
321,uxterm,1.31193,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12752,3319,0,0,790,0,0,1539,8,0.6599999999999999,0.944
322,uxterm,1.299929,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12656,3320,0,0,816,0,0,1542,8,0.6719999999999999,0.9279999999999999
323,uxterm,1.300705,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12500,3326,0,0,1370,0,0,1537,8,0.576,1.02
324,uxterm,1.291328,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12540,3325,0,0,1251,0,0,1532,8,0.572,1.02
325,uxterm,1.332203,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12532,3328,0,0,906,0,0,1538,8,0.632,1.0
326,uxterm,1.32787,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12740,3323,0,0,2294,0,0,1519,8,0.568,1.052
327,uxterm,1.314693,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12544,3320,0,0,678,0,0,1534,8,0.6679999999999999,0.948
328,uxterm,1.300438,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12636,3318,0,0,649,0,0,1530,8,0.532,1.072
329,uxterm,1.290699,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12644,3316,0,0,828,0,0,1529,8,0.584,1.02
330,uxterm,1.292784,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12676,3325,0,0,614,0,0,1531,8,0.588,1.008
331,uxterm,1.294867,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12676,3325,0,0,643,0,0,1531,8,0.6,0.996
332,uxterm,1.297216,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12564,3318,0,0,530,0,0,1533,8,0.624,0.972
333,uxterm,1.318575,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12656,3320,0,0,703,0,0,1542,8,0.608,1.008
334,uxterm,1.324385,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12600,3314,0,0,842,0,0,1529,8,0.6679999999999999,0.952
335,uxterm,1.325559,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12552,3318,0,0,849,0,0,1528,8,0.616,0.988
336,uxterm,1.299845,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12704,3321,0,0,404,0,0,1529,8,0.612,0.988
337,uxterm,1.298999,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12688,3324,0,0,415,0,0,1539,8,0.6679999999999999,0.9319999999999999
338,uxterm,1.303591,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12716,3320,0,0,1694,0,0,1525,8,0.628,0.972
339,uxterm,1.293066,<built-in method count of resource.struct_rusage object at 0x7fcf1ec23938>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec23938>,0,0,0,0,0,12524,3317,0,0,583,0,0,1533,8,0.5399999999999999,1.052
340,uxterm,1.298701,<built-in method count of resource.struct_rusage object at 0x7fcf1ec237d8>,<built-in method index of resource.struct_rusage object at 0x7fcf1ec237d8>,0,0,0,0,0,12648,3321,0,0,806,0,0,1546,8,0.6,0.992
